ANO_CONVOCATORIA,CODIGO_PROYECTO,TITULO_PROYECTO,FECHA_APROBACION,ANO_APROBACION,ENTIDAD,CONVOCATORIA,DESCRIPCION_FINANCIACION,PROGRAMA,AREA_TEMATICA,TIPO_PROYECTO,DEPARTAMENTO_ENTIDAD,CIUDAD_ENTIDAD,COD_DANE_ENT,DEPARTAMENTO_PROYECTO,CIUDAD_PROYECTO,COD_DANE_PRY
"2,008","121,645,425,669",Desarrollo de fundiciones de hierro con caracteristicas mejoradas utilizando metodos computacionales de diseno de moldes,06/08/2009 12:00:00 AM,"2,009",UNIVERSIDAD EAFIT,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,008","111,545,425,886",REDUCCION DE EMISIONES DE MATERIAL PARTICULADO Y NOx EN LA EMPRESA SUMICOL S.A.,21/09/2009,"2,009",UNIVERSIDAD DE ANTIOQUIA - UDEA,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,SANTA FE DE ANTIOQUIA,05042
"2,008","520,145,422,077",DISENO Y DESARROLLO DE PRODUCTOS COSMECEUTICOS FOTOPROTECTORES EN CREMA LOCION Y GEL COMO COADYUVANTES DE TERAPIAS ONCOLOGICAS,30/04/2009,"2,009",CENTRO DE LA CIENCIA Y LA INVESTIGACION FARMACEUTICA - CECIF,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,ITAGUI,05360,ANTIOQUIA,ITAGUI,05360
"2,008","121,645,425,012",DETERMINACION DE LAS PROPIEDADES FISICAS Y QUIMICAS DE MADERAS PLASTICAS OBTENIDAS A PARTIR DE MEZCLAS DE POLIMEROS RECICLABLES,30/04/2009,"2,009",UNIVERSIDAD EAFIT,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,008","111,845,422,087",METODOLOGIA INTEGRAL Y EL REDISENO DE SISTEMAS  PARA LA MODERNIZACION OPERACION ECOEFICIENTE  Y OPTIMIZACION GLOBAL DE LA PLANTA DE ESTANADO DE LANDERS S.A.,29/04/2009,"2,009",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,008","110,145,421,927",Desarrollo de las condiciones de sacrificio y obtencion de carne a partir de  ovinos de lana y pelo cruzados con razas criollas colombianas ,12/02/2009 12:00:00 AM,"2,009",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,008","115,045,422,092",Uso Racional y Eficiente de la Energia en Unidades Microempresariales de Medellin,29/04/2009,"2,009",INSTITUTO TECNOLOGICO METROPOLITANO DE MEDELLIN - I.T.M.,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE INVESTIGACION EN ENERGIA Y MINERIA,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,008","120,245,421,993",MANEJO INTEGRADO DE LOS PRINCIPALES ARTROPODOS PLAGA ASOCIADOS AL CULTIVO DE FRESA.,25/05/2009,"2,009",UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,CUNDINAMARCA,SOACHA,25754
"2,008","111,845,422,093",PROPUESTA DE DIAGNOSTICO Y MEJORAMIENTO DEL PROCESO DE PRODUCCION DE UN HIDROLIZADO DE PROTEINA ANIMAL CON PALATABILIDAD ACEPTABLE EN ALIMENTACION DE ANIMALES DOMESTICOS (Version Ajustada),19/02/2009,"2,009",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE BIOTECNOLOGIA,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,SANTA FE DE ANTIOQUIA,05042
"2,008","111,845,422,107",Prototipo de Laboratorio de un Sistema de Vision Industrial para la Inspeccion y Control de Calidad de Dientes Artificiales de dos capas,29/04/2009,"2,009",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,SANTA FE DE ANTIOQUIA,05042
"2,008","25,043",Programa Estrategico Diseno e implementacion de modelos de gestion para mejoramiento de la eficiencia operativa en Mundial Logistics Service S.A. (MLS) y Comercial Plastider S.A.,09/10/2014 12:00:00 AM,"2,014",UNIVERSIDAD DEL NORTE - UNINORTE,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,INFORMACION NO SOLICITADA,PROYECTO,ATLANTICO,BARRANQUILLA,08001,ANTIOQUIA,MEDELLIN,05001
"2,008","710,645,425,890",Evaluacion de alternativas de alimentacion sobre la produccion y calidad composicional de la leche en el sistema de produccion doble proposito del departamento del Cesar.,20/11/2009,"2,009",CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA - CORPOICA,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,CUNDINAMARCA,MOSQUERA,25473,CESAR,AGUSTIN CODAZZI,20013
"2,008","710,645,425,893",Analisis del Antagonismo de Dicyma pulvinata sobre microorganismos patogenos de comun incidencia en cultivos de caucho natural.,20/11/2009,"2,009",CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA - CORPOICA,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,CUNDINAMARCA,MOSQUERA,25473,META,VILLAVICENCIO,50001
"2,008","110,145,426,002",Desarrollo de un Metodo Operativo de Monitoreo del Cultivo de la Papa Basado en Imagenes de Satelite.,20/11/2009,"2,009",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOYACA,BOGOTA D.C.,11001
"2,008","650,745,425,873",Lineamientos para la seleccion de Penaeus (Litopenaeus) vannamei  de alto crecimiento y sobrevivencia alimentados con dietas de origen vegetal sin harina de pescado.,20/11/2009,"2,009",CORPORACION CENTRO DE INVESTIGACION DE LA ACUICULTURA DE COLOMBIA - CENIACUA,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,BOLIVAR,CARTAGENA DE INDIAS,13001,BOLIVAR,CARTAGENA DE INDIAS,13001
"2,008","726,245,425,875",MICORRIZAS ARBUSCULARES EFECTIVAS PARA LA PALMA DE ACEITE EN LA ZONA ORIENTAL Y CENTRAL COLOMBIANAS,20/11/2009,"2,009",CORPORACION CENTRO DE INVESTIGACIONES EN PALMA DE ACEITE - CENIPALMA,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,META,CUMARAL,50226
"2,008","123,045,425,385",ELABORACION DE EMBUTIDOS CARNICOS BIOCONSERVADOS,20/11/2009,"2,009",UNIVERSIDAD DE LA SABANA - UNISABANA,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,CUNDINAMARCA,CHIA,25175,BOGOTA D. C.,BOGOTA D.C.,11001
"2,008","710,645,425,850",Extraccion de aceite de aguacate prototipo de equipos para empresas agroindustriales rurales,20/11/2009,"2,009",CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA - CORPOICA,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,CUNDINAMARCA,MOSQUERA,25473,TOLIMA,ESPINAL,73268
"2,008","111,945,425,810",Obtencion de alcohol a partir del bagazo y las hojas de la cana panelera mediante un sistema hibrido de pervaporacion hidrolisis y fermentacion. V2,20/11/2009,"2,009",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MANIZALES,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,CALDAS,MANIZALES,17001,CALDAS,MANIZALES,17001
"2,008","112,045,425,844",MONTAJE Y UTILIZACION DE UNIDAD DE REFERENCIA TECNICA PRODUCTIVA (URTP) PARA LA INVESTIGACION EN EL PROCESAMIENTO MINIMO DE HORTALIZAS CASO CEBOLLA LARGA. ,20/11/2009,"2,009",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE PALMIRA,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,VALLE DEL CAUCA,PALMIRA,76520,VALLE DEL CAUCA,PALMIRA,76520
"2,008","710,645,425,983",Determinacion de caracteristicas de escape al Mal Suramericano de las Hojas del Caucho en microcuencas del Magdalena Medio para el establecimiento de clones de Hevea brasiliensis de alta productividad,20/11/2009,"2,009",CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA - CORPOICA,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,CUNDINAMARCA,MOSQUERA,25473,SANTANDER,CIMITARRA,68190
"2,008","121,045,425,814",DESARROLLO DE UNA LINEA DE PRODUCCION DE SISTEMAS DE CONDUCCION DE FLUIDOS DE PEQUENOS DIAMETROS A PARTIR DE PLASTICOS REFORZADOS CON FIBRA DE VIDRIO MEDIANTE LA TECNICA DE BOBINADO DE FILAMENTOS EMPLEANDO MOLDE CONTINUO,28/01/2010,"2,010",UNIVERSIDAD PONTIFICIA BOLIVARIANA - SEDE MEDELLIN,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,MIXTO,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,SABANETA,05631
"2,008","121,545,422,112",Desarrollo de una planta piloto para fabricacion de microcomponentes oftalmologicos,29/04/2009,"2,009",UNIVERSIDAD DEL NORTE - UNINORTE,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,MIXTO,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,INFORMACION NO SOLICITADA,PROYECTO,ATLANTICO,BARRANQUILLA,08001,ATLANTICO,BARRANQUILLA,08001
"2,008","332,445,422,115",INVESTIGACION DISENO E IMPLEMENTACION DE LAS MEJORES PRACTICAS DE TRATAMIENTO TERMICO PARA PIEZAS FORJADAS EN ACERO EN LA EMPRESA FORJAS BOLIVAR S.A.,29/04/2009,"2,009",CORPORACION CENTRO TECNOLOGICO DE LA INDUSTRIA METALURGICA ECO-EFICIENTE - CTF - IME,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,MIXTO,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,008","658,645,422,040",AUMENTO DE COMPETITIVIDAD DE LA EMPRESA SOLUCIONES MDS CON MIRAS A ATENDER MERCADOS NACIONALES E INTERNACIONALES MEDIANTE LA AUTOMATIZACION DE LA LINEA DE CAJAS TIPO CONDUIT Y EL DESARROLLO DE NUEVOS PRODUCTOS PLASTICOS,29/01/2009,"2,009",CORPORACION CENTRO RED TECNOLOGICO METALMECANICO SEDE BOGOTA - CRTM (DP),454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,MIXTO,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,008","110,145,425,066",CARACTERIZACION Y ESTANDARIZACION DEL PROCESO DE MADURACION DE LA CARNE PROVENIENTE DE ANIMALES DE LA RAZA CEBU BRAHMAN CON DIFERENTES EDADES AL SACRIFICIO,20/11/2009,"2,009",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,MIXTO,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,008","453,345,625,832",CEU CAJERO ELECTRONICO UNIVERSAL - SOLUCIONES INTEGRADAS,27/10/2009,"2,009",CONSULTORIA INTERVENTORIA INSTALACIONES Y AUDITORIA DE TELECOMUNICACIONES - CIATEL S.A.,456/08 -PROYECTOS EMPRESARIALES-INNOVACION-RIESGO TECNOLOGICO ANO 2008-2009,RIESGO TECNOLOGICO COMPARTIDO,PROGRAMA NACIONAL DE ELECTRONICA TELECOMUNICACIONES E INFORMATICA,NUEVAS TECNOLOGIAS ELECTRONICAS,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,008","622,445,622,051",DISENO Y CONSTRUCCION DE UNA PLANTA PILOTO PARA PRODUCIR CARBON ACTIVADO A PARTIR DEL CUESCO DE PALMA,25/02/2009,"2,009",INDUSTRIAS TECSOL LIMITADA,456/08 -PROYECTOS EMPRESARIALES-INNOVACION-RIESGO TECNOLOGICO ANO 2008-2009,RIESGO TECNOLOGICO COMPARTIDO,PROGRAMA NACIONAL DE INVESTIGACION EN ENERGIA Y MINERIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,008","449,045,625,896",ESTABLECIMIENTO DE UN LABORATORIO DE ID EN LA EMPRESA BUSINESS LABORATORY LTDA PARA COMPLEMENTAR SUS NEGOCIOS DE CONSULTORIA FARMACEUTICA Y MATERIAS PRIMAS,22/09/2009,"2,009",BUSINESSES LABORATORY S.A.S.,456/08 -PROYECTOS EMPRESARIALES-INNOVACION-RIESGO TECNOLOGICO ANO 2008-2009,RIESGO TECNOLOGICO COMPARTIDO,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,008","121,647,922,001",Assessment of Intended Deformations and Kinematic Error Identification in Mechanisms Machine Tools and Manipulators,28/11/2011,"2,011",UNIVERSIDAD EAFIT,479/08 CONVOCATORIA  BANCO DE PROYECTOS TESIS DOCTORALES,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,009","111,849,826,372",DIAGNOSTICO AUTOMATICO DE FALLAS EN CENTRALES DE GENERACION HIDRAULICA DEL SISTEMA EMGESA,28/10/2009,"2,009",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,498/09 PROYECTOS INNOVACION COLCIENCIAS-CODENSA-EMGESA 2009 MODALIDAD COFINANCIACION,COFINANCIACION,PROGRAMA NACIONAL DE INVESTIGACION EN ENERGIA Y MINERIA,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,009","124,349,826,397",CARACTERIZACION DE HUECOS DE TENSION EN CIRCUITOS DE CODENSA E.S.P Y PLANTEAMIENTO DE SOLUCIONES,28/10/2009,"2,009",UNIVERSIDAD DE LA SALLE - UNISALLE,498/09 PROYECTOS INNOVACION COLCIENCIAS-CODENSA-EMGESA 2009 MODALIDAD COFINANCIACION,COFINANCIACION,PROGRAMA NACIONAL DE INVESTIGACION EN ENERGIA Y MINERIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","111,551,929,168",Identificacion de genes de resistencia a benznidazole en Trypanosoma cruzi mediante el analisis del transcriptoma,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DE ANTIOQUIA - UDEA,519-2010 BANCO PROYECTOS EN SALUD - NACIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,009","120,449,826,382",Distribucion electrica inteligente - SILICE - Fase II,28/10/2009,"2,009",UNIVERSIDAD DE LOS ANDES - UNIANDES,498/09 PROYECTOS INNOVACION COLCIENCIAS-CODENSA-EMGESA 2009 MODALIDAD COFINANCIACION,COFINANCIACION,PROGRAMA NACIONAL DE INVESTIGACION EN ENERGIA Y MINERIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,009","111,549,826,376", Evaluacion de peliculas auto-limpiantes de TiO2 aplicadas sobre aisladores ceramicos de sistemas de distribucion de energia electrica,28/10/2009,"2,009",UNIVERSIDAD DE ANTIOQUIA - UDEA,498/09 PROYECTOS INNOVACION COLCIENCIAS-CODENSA-EMGESA 2009 MODALIDAD COFINANCIACION,COFINANCIACION,PROGRAMA NACIONAL DE INVESTIGACION EN ENERGIA Y MINERIA,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,009","110,149,826,383",Modelos para determinar la vida util remanente de centrales de generacion,28/10/2009,"2,009",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,498/09 PROYECTOS INNOVACION COLCIENCIAS-CODENSA-EMGESA 2009 MODALIDAD COFINANCIACION,COFINANCIACION,PROGRAMA NACIONAL DE INVESTIGACION EN ENERGIA Y MINERIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,009","234,149,826,389",ESTRUCTURACION DE UN PILOTO DE TROLEBUS MODERNO EN UNA LINEA DE TRANSPORTE PUBLICO EN BOGOTA,28/10/2009,"2,009",CORPORACION CENTRO DE INVESTIGACION Y DESARROLLO TECNOLOGICO DEL SECTOR ELECTRICO - CIDET SEDE MEDELLIN,498/09 PROYECTOS INNOVACION COLCIENCIAS-CODENSA-EMGESA 2009 MODALIDAD COFINANCIACION,COFINANCIACION,PROGRAMA NACIONAL DE INVESTIGACION EN ENERGIA Y MINERIA,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,009","120,449,826,400",Sistema inalambrico para prevenir el hurto de energia electrica,28/10/2009,"2,009",UNIVERSIDAD DE LOS ANDES - UNIANDES,498/09 PROYECTOS INNOVACION COLCIENCIAS-CODENSA-EMGESA 2009 MODALIDAD COFINANCIACION,COFINANCIACION,PROGRAMA NACIONAL DE INVESTIGACION EN ENERGIA Y MINERIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,009","120,449,826,367",Alimentacion Confiable y Manejo de la Calidad de la Potencia Electrica en Sistemas Electricos de Transporte Masivo (SETM),28/10/2009,"2,009",UNIVERSIDAD DE LOS ANDES - UNIANDES,498/09 PROYECTOS INNOVACION COLCIENCIAS-CODENSA-EMGESA 2009 MODALIDAD COFINANCIACION,COFINANCIACION,PROGRAMA NACIONAL DE INVESTIGACION EN ENERGIA Y MINERIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","110,651,928,920",EFECTO DE LA COMPLEMENTACION CON MICRONUTRIENTES ANTIOXIDANTES DURANTE LA GESTACION SOBRE EL GRADO DE METILACION DE REGIONES PROMOTORAS DE GENES RELACIONADOS CON LA FUNCION ENDOTELIAL EN EL NEONATO,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DEL VALLE - UNIVALLE,519-2010 BANCO PROYECTOS EN SALUD - NACIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,SALUD SEXUAL Y REPRODUCTIVA,PROYECTO,VALLE DEL CAUCA,CALI,76001,VALLE DEL CAUCA,CALI,76001
"2,010","110,651,929,063",DESARROLLO DE UN MODELO DE ELEMENTOS FINITOS PARA ESTUDIAR EL RIESGO DE LESION EN COLUMNA LUMBOSACRA DURANTE EL TRANSPORTE DE PESOS ,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DEL VALLE - UNIVALLE,519-2010 BANCO PROYECTOS EN SALUD - NACIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,SALUD Y COMUNIDAD,PROYECTO,VALLE DEL CAUCA,CALI,76001,VALLE DEL CAUCA,CALI,76001
"2,010","821,351,929,111",ESTABLECIMIENTO DE UNA LINEA DE BASE DE SUSCEPTIBILIDAD IN VIVO E IN VITRO A COARTEM EN 3 LOCALIDADES ENDEMICAS PARA MALARIA EN COLOMBIA,07/12/2010 12:00:00 AM,"2,010",ASOCIACION COLOMBIANA PARA EL AVANCE DE LA CIENCIA  - ACAC,519-2010 BANCO PROYECTOS EN SALUD - NACIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,SALUD Y COMUNIDAD,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","110,251,929,238",Determinacion de zonas de riesgo de transmision de T. cruzi via oral e implementacion de un sistema de alerta temprano para chagas agudo en Bucaramanga.,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,519-2010 BANCO PROYECTOS EN SALUD - NACIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,SALUD Y COMUNIDAD,PROYECTO,SANTANDER,BUCARAMANGA,68001,SANTANDER,BUCARAMANGA,68001
"2,010","111,551,929,182",Efecto de la composicion genetica ancestral y  factores del medio ambiente sobre las asociaciones de variantes en genes candidatos con enfermedades  del Sindrome Metabolico  y   sus   medidas cuantitativas diagnosticas (endofenotipos) en una muestra de poblacion colombiana. (Ver anexo 1 nota aclaratoria),07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DE ANTIOQUIA - UDEA,519-2010 BANCO PROYECTOS EN SALUD - NACIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,SALUD Y COMUNIDAD,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
